drug_1,drug_2,similarity,distance
Drug_4011,Drug_9833444,0.7279147244414934,0.2720852755585066
Drug_4011,Drug_9880,0.6764085638169338,0.3235914361830662
Drug_4032,Drug_446220,0.6419120727184608,0.35808792728153915
Drug_4032,Drug_4595,0.6721970771073423,0.32780292289265767
Drug_4032,Drug_5002,0.6132091341406447,0.3867908658593553
Drug_4032,Drug_5284566,0.6622549766162377,0.33774502338376233
Drug_4032,Drug_5736,0.6784499721103369,0.32155002788966314
Drug_4032,Drug_6337614,0.6104111512117945,0.38958884878820554
Drug_4032,Drug_89594,0.8098511404585028,0.19014885954149718
Drug_4032,Drug_942,0.7925320958808753,0.20746790411912475
Drug_4032,Drug_9966051,0.6643565015051851,0.3356434984948149
Drug_4034,Drug_4057,0.777548383443673,0.22245161655632695
Drug_4034,Drug_4066,0.8467799300821537,0.1532200699178463
Drug_4034,Drug_443878,0.7457755493961653,0.2542244506038347
Drug_4034,Drug_444030,0.7969089249079929,0.20309107509200708
Drug_4034,Drug_4615,0.6866013887147175,0.31339861128528246
Drug_4034,Drug_4634,0.618989187335925,0.381010812664075
Drug_4034,Drug_4746,0.6483244683155311,0.35167553168446886
Drug_4034,Drug_4819,0.8043067250544678,0.19569327494553224
Drug_4034,Drug_4848,0.7458743455267614,0.25412565447323865
Drug_4034,Drug_4919,0.7982217891047453,0.20177821089525472
Drug_4034,Drug_49800046,0.8100206326671463,0.1899793673328537
Drug_4034,Drug_5184,0.8160715173897355,0.1839284826102645
Drug_4034,Drug_5281071,0.8039765204452818,0.19602347955471822
Drug_4034,Drug_5282593,0.7764892610313221,0.2235107389686779
Drug_4034,Drug_5572,0.793995667435218,0.206004332564782
Drug_4034,Drug_5593,0.6388546705440791,0.3611453294559209
Drug_4034,Drug_5909,0.6709955934472512,0.32900440655274876
Drug_4034,Drug_6726,0.6275305860211216,0.37246941397887845
Drug_4034,Drug_72054,0.770638839782213,0.22936116021778696
Drug_4036,Drug_4044,0.6262324586658226,0.37376754133417744
Drug_4036,Drug_4051,0.6578359462613913,0.3421640537386087
Drug_4036,Drug_444795,0.6114591111547313,0.3885408888452687
Drug_4036,Drug_445354,0.645821381921676,0.35417861807832396
Drug_4036,Drug_446284,0.62059316909242,0.37940683090758
Drug_4036,Drug_4495,0.6588149236890088,0.34118507631099115
Drug_4036,Drug_4614,0.607868624453515,0.39213137554648503
Drug_4036,Drug_4888,0.6684279814625117,0.3315720185374883
Drug_4036,Drug_51508717,0.6440989660197192,0.35590103398028083
Drug_4036,Drug_5282379,0.6558995679061463,0.34410043209385366
Drug_4036,Drug_5508,0.6121417871944391,0.3878582128055609
Drug_4036,Drug_64929,0.7628787740882743,0.23712122591172569
Drug_4036,Drug_7638,0.6048967488794271,0.3951032511205729
Drug_4036,Drug_84003,0.6559486905788198,0.34405130942118023
Drug_4042,Drug_441336,0.6083703059930865,0.3916296940069135
Drug_4042,Drug_443872,0.8456052362479312,0.15439476375206884
Drug_4042,Drug_443943,0.8049479503917267,0.19505204960827327
Drug_4042,Drug_444008,0.7769102608752021,0.2230897391247979
Drug_4042,Drug_444036,0.763698792653504,0.23630120734649596
Drug_4042,Drug_444795,0.682476313270474,0.317523686729526
Drug_4042,Drug_449171,0.7603966980102603,0.23960330198973967
Drug_4042,Drug_4493,0.7752088160334556,0.2247911839665444
Drug_4042,Drug_4829,0.7673402986718085,0.23265970132819147
Drug_4042,Drug_51601240,0.7676460863073618,0.23235391369263825
Drug_4042,Drug_5280453,0.8236601977896014,0.17633980221039858
Drug_4042,Drug_5281004,0.7654574597475206,0.23454254025247945
Drug_4042,Drug_5281034,0.8213805752830321,0.1786194247169679
Drug_4042,Drug_5311067,0.8009663900383972,0.1990336099616028
Drug_4042,Drug_5311101,0.8642799480693537,0.1357200519306463
Drug_4042,Drug_5381,0.7406626017559381,0.2593373982440619
Drug_4042,Drug_55245,0.6284937338877249,0.3715062661122751
Drug_4042,Drug_5591,0.7195743601881359,0.2804256398118641
Drug_4042,Drug_5743,0.729818256161276,0.27018174383872395
Drug_4042,Drug_5754,0.6898651566680567,0.3101348433319433
Drug_4042,Drug_5755,0.7916474070930539,0.20835259290694608
Drug_4042,Drug_5757,0.683349065496353,0.316650934503647
Drug_4042,Drug_5832,0.7740437571061687,0.22595624289383132
Drug_4042,Drug_5833,0.7556567705461197,0.24434322945388032
Drug_4042,Drug_5865,0.8784394364519106,0.12156056354808942
Drug_4042,Drug_5870,0.645628062463278,0.354371937536722
Drug_4042,Drug_5920,0.715421331157366,0.28457866884263405
Drug_4042,Drug_5994,0.6743885711456579,0.32561142885434213
Drug_4042,Drug_5995,0.7434860349071326,0.2565139650928674
Drug_4042,Drug_6010,0.7961901641857804,0.20380983581421963
Drug_4042,Drug_6013,0.6292407521582101,0.37075924784178993
Drug_4042,Drug_60164,0.7492245569482155,0.25077544305178445
Drug_4042,Drug_6215,0.7465088492061965,0.25349115079380347
Drug_4042,Drug_6230,0.7811860318458254,0.21881396815417464
Drug_4042,Drug_6238,0.6394187008422019,0.36058129915779813
Drug_4042,Drug_6279,0.7642029878693322,0.23579701213066784
Drug_4042,Drug_6436,0.766600841575189,0.23339915842481096
Drug_4042,Drug_6436173,0.7554459446258956,0.24455405537410435
Drug_4042,Drug_6446,0.7849921000358289,0.21500789996417113
Drug_4042,Drug_6741,0.8862962740930663,0.11370372590693367
Drug_4042,Drug_6918155,0.8547006953241187,0.14529930467588126
Drug_4042,Drug_71414,0.7499242739957906,0.25007572600420935
Drug_4042,Drug_82146,0.7802146133594929,0.21978538664050706
Drug_4042,Drug_82153,0.7636504042092171,0.23634959579078285
Drug_4042,Drug_9642,0.7684709994916434,0.23152900050835656
Drug_4042,Drug_9782,0.8440521017681448,0.15594789823185518
Drug_4042,Drug_9854489,0.8765936730064366,0.12340632699356335
Drug_4042,Drug_9878,0.8047922864897121,0.19520771351028787
Drug_4042,Drug_9904,0.8229377328070028,0.17706226719299722
Drug_4044,Drug_4495,0.6691150271349198,0.33088497286508023
Drug_4044,Drug_51508717,0.6617477185742577,0.33825228142574226
Drug_4044,Drug_7638,0.6414309340846752,0.3585690659153248
Drug_4044,Drug_84003,0.6574318379216596,0.3425681620783404
Drug_4046,Drug_40692,0.7958000352067328,0.20419996479326719
Drug_4046,Drug_4746,0.6062782425084363,0.3937217574915637
Drug_4046,Drug_4820,0.8220145955681707,0.1779854044318293
Drug_4046,Drug_60464,0.8315525605290002,0.16844743947099983
Drug_4046,Drug_60752,0.8220956246961658,0.17790437530383418
Drug_4046,Drug_71329,0.8592290991989672,0.14077090080103283
Drug_4046,Drug_92253,0.6008202413389179,0.39917975866108213
Drug_4051,Drug_446284,0.7405048555033032,0.25949514449669675
Drug_4051,Drug_4495,0.7428928130203813,0.25710718697961865
Drug_4051,Drug_4614,0.7441937939062813,0.25580620609371874
Drug_4051,Drug_4888,0.7871459370848539,0.21285406291514608
Drug_4051,Drug_51508717,0.7254506269200153,0.2745493730799847
Drug_4051,Drug_5359,0.6474384905018133,0.35256150949818665
Drug_4051,Drug_5508,0.6766500253857078,0.32334997461429216
Drug_4051,Drug_60726,0.6755258140499387,0.3244741859500613
Drug_4051,Drug_7638,0.7429973488050282,0.2570026511949718
Drug_4051,Drug_84003,0.7492086065946141,0.2507913934053859
Drug_4054,Drug_6234,0.7742176812191978,0.22578231878080224
Drug_4054,Drug_6468,0.7085419060051913,0.2914580939948087
Drug_4057,Drug_4066,0.8167687031702024,0.18323129682979755
Drug_4057,Drug_4205,0.6196454599600654,0.38035454003993463
Drug_4057,Drug_443878,0.7334898094553881,0.2665101905446119
Drug_4057,Drug_444,0.629619365774869,0.370380634225131
Drug_4057,Drug_444030,0.8014495949507039,0.1985504050492961
Drug_4057,Drug_4601,0.6239114360338638,0.3760885639661362
Drug_4057,Drug_4615,0.7729602421528683,0.2270397578471317
Drug_4057,Drug_4634,0.6325093935904107,0.3674906064095893
Drug_4057,Drug_4746,0.6074802190898796,0.3925197809101204
Drug_4057,Drug_4819,0.8047723296767526,0.1952276703232474
Drug_4057,Drug_4848,0.7488002565865484,0.25119974341345164
Drug_4057,Drug_4919,0.7817750325636967,0.21822496743630326
Drug_4057,Drug_49800046,0.7718633828292316,0.22813661717076839
Drug_4057,Drug_5184,0.7917235484837175,0.2082764515162825
Drug_4057,Drug_5281071,0.829949154465252,0.17005084553474803
Drug_4057,Drug_5282593,0.8114934446683163,0.1885065553316837
Drug_4057,Drug_5572,0.8276610245108237,0.17233897548917632
Drug_4057,Drug_5593,0.6415110173866635,0.3584889826133365
Drug_4057,Drug_5736,0.6082968911752299,0.3917031088247701
Drug_4057,Drug_5909,0.7169314523287429,0.2830685476712571
Drug_4057,Drug_62865,0.6134464646043467,0.3865535353956533
Drug_4057,Drug_6726,0.7029352641914891,0.2970647358085109
Drug_4057,Drug_72054,0.8346267692132197,0.16537323078678035
Drug_4057,Drug_9417,0.6215225818859385,0.37847741811406155
Drug_4057,Drug_942,0.606280199574063,0.393719800425937
Drug_4058,Drug_4095,0.609247688890872,0.390752311109128
Drug_4058,Drug_4158,0.6935515747524599,0.3064484252475401
Drug_4058,Drug_444,0.6333259508251173,0.36667404917488267
Drug_4058,Drug_4449,0.6037369274278876,0.39626307257211235
Drug_4058,Drug_4723,0.6589013980957924,0.3410986019042076
Drug_4058,Drug_54840,0.6509544031663446,0.34904559683365544
Drug_4058,Drug_5524,0.6107434036880915,0.38925659631190845
Drug_4058,Drug_55480,0.6339505753540339,0.3660494246459661
Drug_4058,Drug_60648,0.6774427870662606,0.3225572129337394
Drug_4058,Drug_60834,0.7330059333460959,0.2669940666539041
Drug_4058,Drug_63009,0.6451872698667046,0.3548127301332954
Drug_4058,Drug_65856,0.7321520305862266,0.2678479694137734
Drug_4058,Drug_6917778,0.6478499367228892,0.35215006327711085
Drug_4058,Drug_9966051,0.6236245369306371,0.37637546306936287
Drug_4066,Drug_443878,0.7959632362428313,0.20403676375716873
Drug_4066,Drug_444030,0.8103553709610223,0.18964462903897772
Drug_4066,Drug_4615,0.7334622101242717,0.2665377898757283
Drug_4066,Drug_4746,0.6244943673789264,0.3755056326210736
Drug_4066,Drug_4819,0.7888960124488738,0.21110398755112625
Drug_4066,Drug_4848,0.7612941995158055,0.23870580048419454
Drug_4066,Drug_4919,0.8340000000990001,0.1659999999009999
Drug_4066,Drug_49800046,0.8032077908322403,0.19679220916775975
Drug_4066,Drug_5184,0.81866884463016,0.18133115536984
Drug_4066,Drug_5281071,0.8212016544125961,0.17879834558740393
Drug_4066,Drug_5282593,0.7814741737575679,0.2185258262424321
Drug_4066,Drug_5572,0.8240810442664018,0.17591895573359817
Drug_4066,Drug_5593,0.6379499056103219,0.36205009438967806
Drug_4066,Drug_5909,0.6951135420922457,0.30488645790775426
Drug_4066,Drug_6726,0.6762336982751279,0.3237663017248721
Drug_4066,Drug_71360,0.6249839127975515,0.3750160872024485
Drug_4066,Drug_72054,0.8053508788044553,0.19464912119554467
Drug_40692,Drug_4178,0.6025589628073144,0.39744103719268564
Drug_40692,Drug_443878,0.6197344743005996,0.3802655256994004
Drug_40692,Drug_4820,0.8415484827766849,0.15845151722331507
Drug_40692,Drug_60464,0.8213405446659764,0.1786594553340236
Drug_40692,Drug_60752,0.8090569009220558,0.19094309907794416
Drug_40692,Drug_71329,0.8139802648813321,0.18601973511866787
Drug_4095,Drug_4140,0.6134409765771632,0.38655902342283677
Drug_4095,Drug_4171,0.6276112566726305,0.3723887433273695
Drug_4095,Drug_4205,0.6197983666545103,0.38020163334548973
Drug_4095,Drug_43008,0.6018930356602266,0.39810696433977344
Drug_4095,Drug_439302,0.6309218072441539,0.3690781927558461
Drug_4095,Drug_441277,0.6026191199257195,0.3973808800742805
Drug_4095,Drug_443884,0.6282531780866167,0.37174682191338326
Drug_4095,Drug_4449,0.6383633215856273,0.36163667841437275
Drug_4095,Drug_4636,0.6084382888575702,0.39156171114242977
Drug_4095,Drug_4639,0.6580704749744131,0.34192952502558693
Drug_4095,Drug_4748,0.6495468247331404,0.3504531752668596
Drug_4095,Drug_4830,0.6321734966741773,0.3678265033258227
Drug_4095,Drug_4926,0.6711586564994947,0.3288413435005053
Drug_4095,Drug_5078,0.64845744422981,0.35154255577019
Drug_4095,Drug_5152,0.6755746712324578,0.32442532876754215
Drug_4095,Drug_5281037,0.6102781617096885,0.3897218382903115
Drug_4095,Drug_5282381,0.677734661194034,0.322265338805966
Drug_4095,Drug_5284594,0.6225170533223894,0.3774829466776106
Drug_4095,Drug_5284604,0.636799478796287,0.36320052120371304
Drug_4095,Drug_5288826,0.6072553312859327,0.3927446687140673
Drug_4095,Drug_5357,0.6491740100520217,0.3508259899479783
Drug_4095,Drug_5358,0.634687041158797,0.36531295884120296
Drug_4095,Drug_5362436,0.6132840499029871,0.3867159500970129
Drug_4095,Drug_5378,0.6261656645498307,0.3738343354501693
Drug_4095,Drug_5401,0.6124581596220278,0.38754184037797224
Drug_4095,Drug_54384,0.6080107002941303,0.3919892997058697
Drug_4095,Drug_5454,0.63369069864547,0.36630930135453
Drug_4095,Drug_5467,0.6094960533189548,0.39050394668104516
Drug_4095,Drug_5487,0.6484210783884797,0.35157892161152027
Drug_4095,Drug_5524,0.7376987142898643,0.26230128571013567
Drug_4095,Drug_5533,0.7284469614768031,0.2715530385231969
Drug_4095,Drug_5656,0.648672948487917,0.351327051512083
Drug_4095,Drug_5825,0.611787223493919,0.388212776506081
Drug_4095,Drug_59226,0.6454663237333967,0.35453367626660326
Drug_4095,Drug_5959,0.6304218878953255,0.3695781121046745
Drug_4095,Drug_6005,0.6108969329743958,0.38910306702560415
Drug_4095,Drug_60853,0.6495037949984293,0.35049620500157075
Drug_4095,Drug_638678,0.6094898590354932,0.39051014096450676
Drug_4095,Drug_65014,0.6146447462768215,0.38535525372317847
Drug_4095,Drug_657237,0.6433091976151055,0.3566908023848945
Drug_4095,Drug_6918313,0.6495518836235025,0.35044811637649753
Drug_4095,Drug_6918554,0.6169908223248758,0.3830091776751242
Drug_4095,Drug_71348,0.6549381848859618,0.3450618151140382
Drug_4095,Drug_71360,0.6378082484274404,0.36219175157255956
Drug_4095,Drug_8226,0.6280781730267018,0.37192182697329823
Drug_4095,Drug_8230,0.6205731864969634,0.37942681350303664
Drug_4095,Drug_838,0.6262645114214447,0.3737354885785553
Drug_4095,Drug_951,0.7076426320154452,0.2923573679845548
Drug_4095,Drug_9833444,0.6437689259560594,0.3562310740439406
Drug_4100,Drug_4170,0.7039055450538508,0.29609445494614917
Drug_4100,Drug_4943,0.6898766860740421,0.31012331392595793
Drug_4100,Drug_5284549,0.7868928671185913,0.2131071328814087
Drug_4100,Drug_5284627,0.8152535648579023,0.18474643514209765
Drug_4100,Drug_5333,0.7524906073127369,0.24750939268726313
Drug_4100,Drug_5560,0.7873880190103126,0.21261198098968737
Drug_4100,Drug_5734,0.7681914624271124,0.23180853757288755
Drug_4100,Drug_6224,0.6855058219133424,0.3144941780866576
Drug_4100,Drug_644241,0.6429818245731003,0.35701817542689973
Drug_4100,Drug_68844,0.789287103557665,0.21071289644233504
Drug_4100,Drug_785,0.7174194105958601,0.2825805894041399
Drug_4114,Drug_4499,0.8031342264734537,0.19686577352654633
Drug_4114,Drug_4908,0.6544245608426876,0.34557543915731237
Drug_4139,Drug_4235,0.6160200997300228,0.3839799002699772
Drug_4140,Drug_4168,0.6263356996368323,0.37366430036316767
Drug_4140,Drug_41693,0.7764876156302318,0.22351238436976817
Drug_4140,Drug_4171,0.7454939888059398,0.25450601119406024
Drug_4140,Drug_4184,0.7251123812590687,0.27488761874093126
Drug_4140,Drug_4205,0.6869143328320185,0.3130856671679815
Drug_4140,Drug_43008,0.7695387816669399,0.2304612183330601
Drug_4140,Drug_439260,0.6648576320532402,0.3351423679467598
Drug_4140,Drug_439302,0.7573068241573007,0.24269317584269934
Drug_4140,Drug_441277,0.7612478831233307,0.2387521168766693
Drug_4140,Drug_4436,0.7516951438446184,0.24830485615538156
Drug_4140,Drug_443884,0.7653204271137595,0.23467957288624053
Drug_4140,Drug_4449,0.6436697261880129,0.3563302738119871
Drug_4140,Drug_4585,0.63132935929788,0.36867064070211997
Drug_4140,Drug_4631,0.7506858793686819,0.24931412063131808
Drug_4140,Drug_4636,0.7146980342047843,0.2853019657952157
Drug_4140,Drug_4639,0.7213797739880345,0.27862022601196546
Drug_4140,Drug_4736,0.7418522192595499,0.2581477807404501
Drug_4140,Drug_4747,0.6218992589109897,0.37810074108901026
Drug_4140,Drug_4748,0.7193514416686535,0.2806485583313465
Drug_4140,Drug_4768,0.6513614056296436,0.3486385943703564
Drug_4140,Drug_47811,0.6967956105262443,0.3032043894737557
Drug_4140,Drug_4828,0.7717070322625897,0.22829296773741026
Drug_4140,Drug_4830,0.7917231138734533,0.2082768861265467
Drug_4140,Drug_4850,0.7716903977508319,0.22830960224916808
Drug_4140,Drug_4893,0.6435886793488317,0.3564113206511683
Drug_4140,Drug_4917,0.6986616509171037,0.30133834908289625
Drug_4140,Drug_4926,0.7242289464675016,0.2757710535324984
Drug_4140,Drug_4927,0.6503380199438717,0.34966198005612825
Drug_4140,Drug_4946,0.6944501146681284,0.30554988533187155
Drug_4140,Drug_4976,0.6668144282681465,0.3331855717318535
Drug_4140,Drug_5002,0.7121013070364796,0.28789869296352044
Drug_4140,Drug_5039,0.6237048467402422,0.3762951532597578
Drug_4140,Drug_5073,0.6713989813259913,0.3286010186740087
Drug_4140,Drug_5078,0.7733078702683643,0.22669212973163566
Drug_4140,Drug_5095,0.7429645203475116,0.2570354796524884
Drug_4140,Drug_51263,0.7721222874767064,0.22787771252329359
Drug_4140,Drug_5152,0.780198036282225,0.21980196371777505
Drug_4140,Drug_5280360,0.7784854433126559,0.2215145566873441
Drug_4140,Drug_5280363,0.6347052055136185,0.36529479448638147
Drug_4140,Drug_5280723,0.6484034445704583,0.3515965554295417
Drug_4140,Drug_5281037,0.7342842726363891,0.26571572736361093
Drug_4140,Drug_5282381,0.7836378009133854,0.21636219908661458
Drug_4140,Drug_5282411,0.7649577364362128,0.2350422635637872
Drug_4140,Drug_5284594,0.7226037953961416,0.2773962046038584
Drug_4140,Drug_5284596,0.733605212161472,0.266394787838528
Drug_4140,Drug_5284603,0.7662916111681101,0.23370838883188993
Drug_4140,Drug_5284604,0.7618995642760452,0.23810043572395478
Drug_4140,Drug_5288826,0.7224420991025718,0.27755790089742816
Drug_4140,Drug_5311065,0.6825706647560568,0.31742933524394323
Drug_4140,Drug_5311068,0.7519214021587488,0.2480785978412512
Drug_4140,Drug_5311181,0.6972308246123022,0.30276917538769776
Drug_4140,Drug_5311507,0.7905037566499701,0.20949624335002992
Drug_4140,Drug_5312125,0.6170776839834156,0.38292231601658444
Drug_4140,Drug_5355,0.659506099941677,0.34049390005832303
Drug_4140,Drug_5357,0.7682902366956764,0.23170976330432358
Drug_4140,Drug_5358,0.7050900562046932,0.2949099437953068
Drug_4140,Drug_5359272,0.7569376972273316,0.24306230277266838
Drug_4140,Drug_5360515,0.7394439239219995,0.26055607607800046
Drug_4140,Drug_5362436,0.7230201105117448,0.27697988948825525
Drug_4140,Drug_5378,0.8095985492374227,0.1904014507625773
Drug_4140,Drug_5401,0.7306703968018311,0.2693296031981689
Drug_4140,Drug_5419,0.6939913086598991,0.3060086913401009
Drug_4140,Drug_54384,0.7154799068361137,0.28452009316388627
Drug_4140,Drug_5452,0.6609271747795537,0.33907282522044635
Drug_4140,Drug_5454,0.7302412775351503,0.26975872246484967
Drug_4140,Drug_5467,0.7543944201176208,0.2456055798823792
Drug_4140,Drug_5487,0.7851989275675071,0.2148010724324929
Drug_4140,Drug_5524,0.7182870161827739,0.2817129838172261
Drug_4140,Drug_5533,0.6916518022057213,0.3083481977942787
Drug_4140,Drug_5656,0.6731570301988583,0.3268429698011417
Drug_4140,Drug_5702160,0.7368676518345877,0.2631323481654123
Drug_4140,Drug_5709,0.7442117998467456,0.25578820015325443
Drug_4140,Drug_5736,0.6327399680442115,0.3672600319557885
Drug_4140,Drug_5775,0.7377907910268399,0.26220920897316013
Drug_4140,Drug_5815,0.6579518524861097,0.34204814751389034
Drug_4140,Drug_5825,0.7184846450782155,0.2815153549217845
Drug_4140,Drug_59226,0.6986933668439578,0.3013066331560422
Drug_4140,Drug_5959,0.7494613780322714,0.2505386219677286
Drug_4140,Drug_59768,0.6133871415255041,0.3866128584744959
Drug_4140,Drug_6005,0.7398265832027278,0.26017341679727224
Drug_4140,Drug_60795,0.698997724326438,0.30100227567356197
Drug_4140,Drug_60846,0.6857661600503043,0.31423383994969567
Drug_4140,Drug_60853,0.6277461843408021,0.3722538156591979
Drug_4140,Drug_638678,0.7237381637868868,0.2762618362131132
Drug_4140,Drug_65014,0.7064733338642205,0.2935266661357795
Drug_4140,Drug_657180,0.7726962674551159,0.22730373254488412
Drug_4140,Drug_657237,0.7635634971421777,0.23643650285782225
Drug_4140,Drug_65999,0.617024539821333,0.382975460178667
Drug_4140,Drug_6918313,0.625012640758846,0.374987359241154
Drug_4140,Drug_6918554,0.7056437423923609,0.29435625760763906
Drug_4140,Drug_71348,0.7804140356549675,0.21958596434503252
Drug_4140,Drug_71360,0.7442141566810502,0.2557858433189498
Drug_4140,Drug_77993,0.6880797982213036,0.3119202017786964
Drug_4140,Drug_8223,0.7362339744356826,0.2637660255643174
Drug_4140,Drug_8226,0.7713699777995884,0.22863002220041162
Drug_4140,Drug_8230,0.7489188559546754,0.25108114404532456
Drug_4140,Drug_838,0.69643958045716,0.30356041954283997
Drug_4140,Drug_951,0.688326690985782,0.31167330901421797
Drug_4140,Drug_9681,0.6960721029999669,0.3039278970000331
Drug_4140,Drug_9825285,0.7432760715721582,0.25672392842784175
Drug_4140,Drug_9833444,0.7509094967995937,0.24909050320040627
Drug_4140,Drug_9838021,0.6111870501313869,0.38881294986861314
Drug_4140,Drug_9880,0.6931021337362937,0.3068978662637063
Drug_4158,Drug_444,0.6422836654348978,0.3577163345651022
Drug_4158,Drug_4449,0.6129200867155176,0.38707991328448244
Drug_4158,Drug_4723,0.7159276724054086,0.28407232759459144
Drug_4158,Drug_4771,0.6100555527999145,0.3899444472000855
Drug_4158,Drug_5032,0.6281814548458683,0.3718185451541317
Drug_4158,Drug_5324345,0.6558344598812235,0.34416554011877654
Drug_4158,Drug_54840,0.6303436844001333,0.36965631559986667
Drug_4158,Drug_55480,0.6914729144048166,0.3085270855951834
Drug_4158,Drug_60648,0.7055539120733842,0.29444608792661575
Drug_4158,Drug_60834,0.6649691799085394,0.33503082009146057
Drug_4158,Drug_63009,0.6527454528537725,0.3472545471462275
Drug_4158,Drug_65856,0.724301485472387,0.27569851452761296
Drug_4158,Drug_6917778,0.6679597288351425,0.33204027116485746
Drug_4168,Drug_41693,0.6177965835727577,0.3822034164272423
Drug_4168,Drug_4171,0.7169136253155572,0.28308637468444275
Drug_4168,Drug_4184,0.6849950366746063,0.31500496332539374
Drug_4168,Drug_439302,0.708435770354757,0.291564229645243
Drug_4168,Drug_441277,0.6484690017837972,0.3515309982162028
Drug_4168,Drug_443884,0.6423285941187826,0.3576714058812174
Drug_4168,Drug_4585,0.6874956899240432,0.3125043100759568
Drug_4168,Drug_4631,0.6120397793080985,0.3879602206919015
Drug_4168,Drug_4636,0.6303495089588921,0.3696504910411079
Drug_4168,Drug_4639,0.6014246282410013,0.3985753717589987
Drug_4168,Drug_4736,0.6884924625382047,0.31150753746179527
Drug_4168,Drug_4828,0.6494657541953117,0.3505342458046883
Drug_4168,Drug_4830,0.6255571084478808,0.3744428915521192
Drug_4168,Drug_4917,0.6327237635835827,0.36727623641641727
Drug_4168,Drug_4946,0.6114618558923627,0.3885381441076373
Drug_4168,Drug_5002,0.7255742853999975,0.27442571460000253
Drug_4168,Drug_5078,0.6267444907295745,0.3732555092704255
Drug_4168,Drug_5095,0.6011365081005514,0.3988634918994486
Drug_4168,Drug_51263,0.6620099969582661,0.3379900030417339
Drug_4168,Drug_5152,0.6176302678586949,0.3823697321413051
Drug_4168,Drug_5281037,0.6060175114564427,0.39398248854355733
Drug_4168,Drug_5282381,0.6299479537445378,0.3700520462554622
Drug_4168,Drug_5282411,0.6254665636923681,0.3745334363076319
Drug_4168,Drug_5284603,0.6104153567116839,0.3895846432883161
Drug_4168,Drug_5284604,0.6158490073458915,0.38415099265410846
Drug_4168,Drug_5288826,0.6397833123744565,0.3602166876255435
Drug_4168,Drug_5311065,0.6024730077961253,0.39752699220387466
Drug_4168,Drug_5311068,0.6451487548748986,0.35485124512510136
Drug_4168,Drug_5311507,0.6104389950281313,0.38956100497186874
Drug_4168,Drug_5357,0.623510141369493,0.376489858630507
Drug_4168,Drug_5358,0.6206795700456232,0.37932042995437676
Drug_4168,Drug_5359272,0.6787482075838045,0.3212517924161955
Drug_4168,Drug_5362436,0.6081256273557145,0.3918743726442855
Drug_4168,Drug_5378,0.6022623822623153,0.3977376177376847
Drug_4168,Drug_5401,0.6157901005205711,0.38420989947942885
Drug_4168,Drug_54384,0.6388224870846516,0.3611775129153484
Drug_4168,Drug_5467,0.6544013388350151,0.34559866116498494
Drug_4168,Drug_5487,0.6032113110231623,0.3967886889768377
Drug_4168,Drug_5524,0.6307670497290758,0.3692329502709242
Drug_4168,Drug_5533,0.6346283028057593,0.3653716971942407
Drug_4168,Drug_5656,0.6186427783402191,0.3813572216597809
Drug_4168,Drug_5709,0.6492001285659988,0.35079987143400115
Drug_4168,Drug_5736,0.7060597249433722,0.2939402750566278
Drug_4168,Drug_5825,0.6104593109417856,0.3895406890582144
Drug_4168,Drug_5959,0.6360143139837496,0.36398568601625036
Drug_4168,Drug_6005,0.6210185720752102,0.37898142792478984
Drug_4168,Drug_60795,0.7256098480899184,0.27439015191008165
Drug_4168,Drug_60846,0.6523288408797175,0.34767115912028246
Drug_4168,Drug_657180,0.6832049662117791,0.31679503378822094
Drug_4168,Drug_657237,0.6713711989602782,0.3286288010397218
Drug_4168,Drug_6918554,0.6557164360520974,0.3442835639479026
Drug_4168,Drug_71360,0.6441049225860997,0.35589507741390025
Drug_4168,Drug_8223,0.6184979152612561,0.3815020847387439
Drug_4168,Drug_8226,0.6471318981527372,0.3528681018472628
Drug_4168,Drug_8230,0.6257360891169726,0.37426391088302735
Drug_4168,Drug_838,0.6291157529679284,0.37088424703207157
Drug_4168,Drug_89594,0.6107307023675024,0.3892692976324976
Drug_4168,Drug_951,0.6074389579017352,0.3925610420982648
Drug_4168,Drug_9833444,0.6490684074480627,0.3509315925519373
Drug_41684,Drug_71771,0.7012928715494269,0.2987071284505731
Drug_41693,Drug_4171,0.7576210610763464,0.2423789389236536
Drug_41693,Drug_4184,0.6541277898166645,0.34587221018333547
Drug_41693,Drug_4205,0.7057689240662647,0.2942310759337353
Drug_41693,Drug_43008,0.7401422388580726,0.2598577611419274
Drug_41693,Drug_439260,0.6284358730572539,0.3715641269427461
Drug_41693,Drug_439302,0.728563412847715,0.271436587152285
Drug_41693,Drug_441277,0.7692583941636199,0.23074160583638015
Drug_41693,Drug_4436,0.6976791034318216,0.3023208965681784
Drug_41693,Drug_443884,0.738334621795816,0.261665378204184
Drug_41693,Drug_4449,0.6471892737093703,0.3528107262906297
Drug_41693,Drug_4585,0.6161670538327024,0.3838329461672976
Drug_41693,Drug_4631,0.6927155779941025,0.30728442200589745
Drug_41693,Drug_4636,0.6969027328520103,0.3030972671479897
Drug_41693,Drug_4639,0.7192665333285715,0.2807334666714285
Drug_41693,Drug_4736,0.7115693580662037,0.2884306419337963
Drug_41693,Drug_4748,0.7001571673531213,0.2998428326468787
Drug_41693,Drug_4768,0.648766995500614,0.351233004499386
Drug_41693,Drug_47811,0.6494986832894862,0.35050131671051377
Drug_41693,Drug_4828,0.7540333255962345,0.24596667440376552
